-16.5294685	-16.5294685	-68.0685849	80	8	0
-16.5294685	-16.5294685	-68.0685849	80	8	0
-16.5295087	-16.5295087	-68.0686446	80	8	0
-16.5297112	-16.5297112	-68.0687947	80	20	0
-16.5298316	-16.5298316	-68.0691837	80	13	0
-16.529783	-16.529783	-68.0693357	80	9	0
-16.5298089	-16.5298089	-68.0691327	80	20	0
-16.5297919	-16.5297919	-68.0689939	80	9	0
-16.5297596	-16.5297596	-68.0688936	80	33	0
-16.5297655	-16.5297655	-68.0688404	79	12	0
-16.5297677	-16.5297677	-68.0688599	79	33	0
-16.5297678	-16.5297678	-68.0688613	79	11	0
-16.5297678	-16.5297678	-68.0688611	79	31	0
-16.5297678	-16.5297678	-68.0688611	79	11	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	13	0
-16.5297678	-16.5297678	-68.0688611	79	10	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	10	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	12	0
-16.5297678	-16.5297678	-68.0688611	79	10	0
-16.5297678	-16.5297678	-68.0688611	79	7	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	6	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	6	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	6	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	6	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	7	0
-16.5297678	-16.5297678	-68.0688611	79	9	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	8	0
-16.5297678	-16.5297678	-68.0688611	79	9	0
-16.5297678	-16.5297678	-68.0688611	79	9	0
-16.5297678	-16.5297678	-68.0688611	79	7	0
-16.5297678	-16.5297678	-68.0688611	79	65	0
