-16.5299144	-16.5299144	-68.0693905	86	17	0
-16.5297496	-16.5297496	-68.069236	86	23	0
-16.5297015	-16.5297015	-68.0692251	86	20	0
-16.5296097	-16.5296097	-68.0692005	86	117	0
-16.529697	-16.529697	-68.0694278	86	113	0
-16.5296291	-16.5296291	-68.0688175	86	13	0
-16.5296213	-16.5296213	-68.06864	86	15	0
-16.529608	-16.529608	-68.0684421	86	117	0
-16.5296438	-16.5296438	-68.0686311	86	14	0
-16.5296528	-16.5296528	-68.0685945	86	49	0
-16.5296528	-16.5296528	-68.0685945	86	49	0
-16.529695	-16.529695	-68.0688441	86	43	0
-16.5297652	-16.5297652	-68.0691741	86	129	0
-16.5296419	-16.5296419	-68.0689978	86	19	0
-16.529667	-16.529667	-68.0689705	86	16	0
-16.529665	-16.529665	-68.0689785	86	14	0
-16.5296777	-16.5296777	-68.0689659	86	12	0
-16.5296698	-16.5296698	-68.0689738	86	17	0
-16.5296496	-16.5296496	-68.0689807	86	14	0
-16.5296415	-16.5296415	-68.0689776	86	15	0
-16.5296702	-16.5296702	-68.0689597	86	12	0
-16.5296591	-16.5296591	-68.0689779	86	14	0
-16.5296287	-16.5296287	-68.0690018	86	12	0
-16.5296655	-16.5296655	-68.068975	86	14	0
-16.5296632	-16.5296632	-68.0689717	86	13	0
-16.5296617	-16.5296617	-68.0689787	86	13	0
-16.5296628	-16.5296628	-68.0689681	86	13	0
-16.5296609	-16.5296609	-68.0689738	86	14	0
-16.5296644	-16.5296644	-68.0689566	86	13	1
-16.5296276	-16.5296276	-68.0689639	86	13	0
-16.5296224	-16.5296224	-68.0689724	86	13	0
-16.5296593	-16.5296593	-68.0690014	86	13	0
-16.529669	-16.529669	-68.069001	86	13	0
-16.5296654	-16.5296654	-68.0689712	86	14	0
-16.52967	-16.52967	-68.0688964	86	30	0
-16.5296976	-16.5296976	-68.0692094	86	33	0
-16.5296915	-16.5296915	-68.0692097	86	89	0
-16.5296964	-16.5296964	-68.0692554	86	34	0
-16.5297347	-16.5297347	-68.0692162	86	54	0
-16.5297367	-16.5297367	-68.0690957	86	33	0
-16.5297874	-16.5297874	-68.0690944	86	105	0
-16.5297392	-16.5297392	-68.0690581	86	30	0
-16.5297465	-16.5297465	-68.0690468	86	114	0
-16.5297085	-16.5297085	-68.0690572	86	20	0
-16.5297124	-16.5297124	-68.069046	86	114	0
-16.5297102	-16.5297102	-68.06906	86	18	0
-16.5297103	-16.5297103	-68.0690615	86	115	0
-16.5296964	-16.5296964	-68.0690457	85	15	0
-16.5296949	-16.5296949	-68.0690489	85	112	0
-16.5296911	-16.5296911	-68.069068	85	14	0
-16.5296896	-16.5296896	-68.0690718	85	109	0
-16.5296702	-16.5296702	-68.0690408	85	13	0
-16.5296643	-16.5296643	-68.0690331	85	104	0
-16.5296745	-16.5296745	-68.0690305	85	12	0
-16.5296745	-16.5296745	-68.0690305	85	12	0
-16.5296705	-16.5296705	-68.0689945	85	116	0
-16.5298614	-16.5298614	-68.0697517	85	20	0
-16.52995	-16.52995	-68.0703142	85	122	0
-16.5303585	-16.5303585	-68.0712491	85	24	0
-16.53045	-16.53045	-68.0715462	85	116	0
-16.5304092	-16.5304092	-68.0711929	85	26	0
-16.5304378	-16.5304378	-68.071206	85	118	0
-16.5304534	-16.5304534	-68.0711805	85	257	0
-16.5296675	-16.5296675	-68.0689805	85	26	0
-16.5293683	-16.5293683	-68.0702999	85	67	0
-16.5292758	-16.5292758	-68.0715934	85	75	0
-16.5296765	-16.5296765	-68.0686371	85	93	0
-16.5297188	-16.5297188	-68.0687804	85	95	0
-16.5297908	-16.5297908	-68.0691113	85	80	0
-16.529666	-16.529666	-68.0689707	85	12	0
-16.5296345	-16.5296345	-68.069065	85	36	0
-16.5296345	-16.5296345	-68.069065	85	36	0
-16.529705	-16.529705	-68.0688927	85	58	0
-16.5295369	-16.5295369	-68.0690151	85	32	0
-16.5295158	-16.5295158	-68.0686397	85	36	0
-16.5295941	-16.5295941	-68.0687879	85	34	0
-16.5296444	-16.5296444	-68.0689735	85	13	0
-16.5296444	-16.5296444	-68.0689735	85	13	0
-16.5296444	-16.5296444	-68.0689735	85	13	0
-16.5296733	-16.5296733	-68.0689631	85	11	0
-16.5298618	-16.5298618	-68.0693938	85	185	0
-16.5297591	-16.5297591	-68.0690381	85	33	0
-16.5297001	-16.5297001	-68.0689478	85	19	0
-16.5296832	-16.5296832	-68.0690873	85	36	0
